;a;b;operation;calculated;cumulative;result;proof_size;seconds;response
prove_20;70;90;Mul;6300;39151;39151.0;905;0.07286295799895015;{'verificationValue': 39151.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAYAEAAAAAAAAHAAAAMzkxNTEuMABPAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDY0LDAsMCwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwxLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjIxLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAYAEAAAAAAAAHAAAAMzkxNTEuMABPAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDY0LDAsMCwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwxLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjIxLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA='}}
prove_21;83;87;Mul;7221;46372;46372.0;913;0.07223062500088417;{'verificationValue': 46372.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAZAEAAAAAAAAHAAAANDYzNzIuMABSAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDEyOCwwLDAsMCwwLDAsMCwxMjgsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjIyLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAGQBAAAAAAAABwAAADQ2MzcyLjAAUgEAAHsid2FzX2ZpcnN0X2V2ZW50IjpmYWxzZSwiaW1hZ2VfaWQiOlsyOTQ4NjMwNzkyLDI0ODIxMzY3MTEsMTUxMjYxODY5MiwzMTk3MDgyNDE4LDgyMDk2Mzg2OCw0NjMyNDMwMDUsMjgxNTEzMDA0NSwzODM1MzU0NjU3XSwicWYiOnsiYiI6WzAsNCwwLDAsMCwwLDAsMCwwLDAsMCwxMjgsMCwwLDAsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjoyMiwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_22;45;42;Mul;1890;48262;48262.0;913;0.07249154200144403;{'verificationValue': 48262.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAZAEAAAAAAAAHAAAANDgyNjIuMABSAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMSwwLDAsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjIzLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAGQBAAAAAAAABwAAADQ4MjYyLjAAUgEAAHsid2FzX2ZpcnN0X2V2ZW50IjpmYWxzZSwiaW1hZ2VfaWQiOlsyOTQ4NjMwNzkyLDI0ODIxMzY3MTEsMTUxMjYxODY5MiwzMTk3MDgyNDE4LDgyMDk2Mzg2OCw0NjMyNDMwMDUsMjgxNTEzMDA0NSwzODM1MzU0NjU3XSwicWYiOnsiYiI6WzAsNCwwLDAsMCwwLDAsMCwwLDAsMCwwLDEsMCwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjoyMywicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_23;72;68;Mul;4896;53158;53158.0;913;0.07277879100001883;{'verificationValue': 53158.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAZAEAAAAAAAAHAAAANTMxNTguMABTAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMiwwLDAsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsNTMsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjoyNCwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAGQBAAAAAAAABwAAADUzMTU4LjAAUwEAAHsid2FzX2ZpcnN0X2V2ZW50IjpmYWxzZSwiaW1hZ2VfaWQiOlsyOTQ4NjMwNzkyLDI0ODIxMzY3MTEsMTUxMjYxODY5MiwzMTk3MDgyNDE4LDgyMDk2Mzg2OCw0NjMyNDMwMDUsMjgxNTEzMDA0NSwzODM1MzU0NjU3XSwicWYiOnsiYiI6WzAsNCwwLDAsMCwwLDAsMCwwLDAsMCwwLDIsMCwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDUzLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MjQsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_24;48;75;Mul;3600;56758;56758.0;921;0.07394537500113074;{'verificationValue': 56758.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAaAEAAAAAAAAHAAAANTY3NTguMABVAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsNCwwLDAsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDI2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjI1LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAABoAQAAAAAAAAcAAAA1Njc1OC4wAFUBAAB7Indhc19maXJzdF9ldmVudCI6ZmFsc2UsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCwwLDAsMCw0LDAsMCwwLDAsMCwxMjgsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsMjYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MjUsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'}}
prove_25;23;45;Mul;1035;57793;57793.0;921;0.07321400000000722;{'verificationValue': 57793.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAaAEAAAAAAAAHAAAANTc3OTMuMABWAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsOCwwLDAsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDEzLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjoyNiwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAABoAQAAAAAAAAcAAAA1Nzc5My4wAFYBAAB7Indhc19maXJzdF9ldmVudCI6ZmFsc2UsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCwwLDAsMCw4LDAsMCwwLDAsMCwxMjgsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTMsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjI2LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'}}
prove_26;37;31;Mul;1147;58940;58940.0;921;0.07211833300061699;{'verificationValue': 58940.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAaAEAAAAAAAAHAAAANTg5NDAuMABYAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMTYsMCwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsNiwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjI3LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAABoAQAAAAAAAAcAAAA1ODk0MC4wAFgBAAB7Indhc19maXJzdF9ldmVudCI6ZmFsc2UsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCwwLDAsMCwxNiwwLDAsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MjcsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'}}
prove_27;16;16;Mul;256;59196;59196.0;929;0.07329420799942454;{'verificationValue': 59196.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAbAEAAAAAAAAHAAAANTkxOTYuMABZAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMzIsMCwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMywwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjoyOCwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAAAAbAEAAAAAAAAHAAAANTkxOTYuMABZAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMzIsMCwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMywwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjoyOCwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA='}}
prove_28;39;37;Mul;1443;60639;60639.0;929;0.07290308400115464;{'verificationValue': 60639.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAbAEAAAAAAAAHAAAANjA2MzkuMABbAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsNjQsMCwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDEsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjI5LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAbAEAAAAAAAAHAAAANjA2MzkuMABbAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsNjQsMCwwLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDEsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjI5LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA='}}
prove_29;84;18;Mul;1512;62151;62151.0;937;0.07297837499936577;{'verificationValue': 62151.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAcAEAAAAAAAAHAAAANjIxNTEuMABeAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMTI4LDAsMCwwLDAsMCwxMjgsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjMwLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAHABAAAAAAAABwAAADYyMTUxLjAAXgEAAHsid2FzX2ZpcnN0X2V2ZW50IjpmYWxzZSwiaW1hZ2VfaWQiOlsyOTQ4NjMwNzkyLDI0ODIxMzY3MTEsMTUxMjYxODY5MiwzMTk3MDgyNDE4LDgyMDk2Mzg2OCw0NjMyNDMwMDUsMjgxNTEzMDA0NSwzODM1MzU0NjU3XSwicWYiOnsiYiI6WzAsNCwwLDAsMCwwLDAsMCwwLDAsMCwwLDEyOCwwLDAsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjozMCwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
